"TIME","GEO","GEO_LABEL","UNIT","IPC","Value","Flag and Footnotes"
"2000","SI","Slovenia","Number","CO2 capture by chemical separation",":",""
"2000","SI","Slovenia","Per million inhabitants","Technologies or applications for mitigation or adaptation against climate change","0.252",""
"2000","SI","Slovenia","Per million inhabitants","Capture, storage, sequestration or disposal of greenhouse gases",":",""
"2000","SI","Slovenia","Per million inhabitants","CO2 capture or storage",":",""
"2000","SI","Slovenia","Per million inhabitants","CO2 capture by biological separation",":",""
"2000","SI","Slovenia","Per million inhabitants","CO2 capture by chemical separation",":",""
"2000","SI","Slovenia","Per million of active population","Technologies or applications for mitigation or adaptation against climate change","0.518",""
"2000","SI","Slovenia","Per million of active population","Capture, storage, sequestration or disposal of greenhouse gases",":",""
"2000","SI","Slovenia","Per million of active population","CO2 capture or storage",":",""
"2000","SI","Slovenia","Per million of active population","CO2 capture by biological separation",":",""
"2000","SI","Slovenia","Per million of active population","CO2 capture by chemical separation",":",""
"2000","SK","Slovakia","Number","Technologies or applications for mitigation or adaptation against climate change","1.25",""
"2000","SK","Slovakia","Number","Capture, storage, sequestration or disposal of greenhouse gases",":",""
"2000","SK","Slovakia","Number","CO2 capture or storage",":",""
"2000","SK","Slovakia","Number","CO2 capture by biological separation",":",""
"2000","SK","Slovakia","Number","CO2 capture by chemical separation",":",""
"2000","SK","Slovakia","Per million inhabitants","Technologies or applications for mitigation or adaptation against climate change","0.232",""
"2000","SK","Slovakia","Per million inhabitants","Capture, storage, sequestration or disposal of greenhouse gases",":",""
"2000","SK","Slovakia","Per million inhabitants","CO2 capture or storage",":",""
"2000","SK","Slovakia","Per million inhabitants","CO2 capture by biological separation",":",""
"2000","SK","Slovakia","Per million inhabitants","CO2 capture by chemical separation",":",""
"2000","SK","Slovakia","Per million of active population","Technologies or applications for mitigation or adaptation against climate change","0.484",""
"2000","SK","Slovakia","Per million of active population","Capture, storage, sequestration or disposal of greenhouse gases",":",""
"2000","SK","Slovakia","Per million of active population","CO2 capture or storage",":",""
"2000","SK","Slovakia","Per million of active population","CO2 capture by biological separation",":",""
"2000","SK","Slovakia","Per million of active population","CO2 capture by chemical separation",":",""
"2000","FI","Finland","Number","Technologies or applications for mitigation or adaptation against climate change","5.25",""
"2000","FI","Finland","Number","Capture, storage, sequestration or disposal of greenhouse gases",":",""
"2000","FI","Finland","Number","CO2 capture or storage",":",""
"2000","FI","Finland","Number","CO2 capture by biological separation",":",""
"2000","FI","Finland","Number","CO2 capture by chemical separation",":",""
"2000","FI","Finland","Per million inhabitants","Technologies or applications for mitigation or adaptation against climate change","1.015",""
"2000","FI","Finland","Per million inhabitants","Capture, storage, sequestration or disposal of greenhouse gases",":",""
"2000","FI","Finland","Per million inhabitants","CO2 capture or storage",":",""
"2000","FI","Finland","Per million inhabitants","CO2 capture by biological separation",":",""
"2000","FI","Finland","Per million inhabitants","CO2 capture by chemical separation",":",""
"2000","FI","Finland","Per million of active population","Technologies or applications for mitigation or adaptation against climate change","2.027",""
"2000","FI","Finland","Per million of active population","Capture, storage, sequestration or disposal of greenhouse gases",":",""
"2000","FI","Finland","Per million of active population","CO2 capture or storage",":",""
"2000","FI","Finland","Per million of active population","CO2 capture by biological separation",":",""
"2000","FI","Finland","Per million of active population","CO2 capture by chemical separation",":",""
"2000","SE","Sweden","Number","Technologies or applications for mitigation or adaptation against climate change","22.811",""
"2000","SE","Sweden","Number","Capture, storage, sequestration or disposal of greenhouse gases","1",""
"2000","SE","Sweden","Number","CO2 capture or storage","1",""
"2000","SE","Sweden","Number","CO2 capture by biological separation",":",""
"2000","SE","Sweden","Number","CO2 capture by chemical separation",":",""
"2000","SE","Sweden","Per million inhabitants","Technologies or applications for mitigation or adaptation against climate change","2.574",""
"2000","SE","Sweden","Per million inhabitants","Capture, storage, sequestration or disposal of greenhouse gases","0.113",""
"2000","SE","Sweden","Per million inhabitants","CO2 capture or storage","0.113",""
"2000","SE","Sweden","Per million inhabitants","CO2 capture by biological separation",":",""
"2000","SE","Sweden","Per million inhabitants","CO2 capture by chemical separation",":",""
"2000","SE","Sweden","Per million of active population","Technologies or applications for mitigation or adaptation against climate change","5.076",""
"2000","SE","Sweden","Per million of active population","Capture, storage, sequestration or disposal of greenhouse gases","0.223",""
"2000","SE","Sweden","Per million of active population","CO2 capture or storage","0.223",""
"2000","SE","Sweden","Per million of active population","CO2 capture by biological separation",":",""
"2000","SE","Sweden","Per million of active population","CO2 capture by chemical separation",":",""
"2000","UK","United Kingdom","Number","Technologies or applications for mitigation or adaptation against climate change","68.867",""
"2000","UK","United Kingdom","Number","Capture, storage, sequestration or disposal of greenhouse gases","3.583",""
"2000","UK","United Kingdom","Number","CO2 capture or storage","2",""
"2000","UK","United Kingdom","Number","CO2 capture by biological separation",":",""
"2000","UK","United Kingdom","Number","CO2 capture by chemical separation","1",""
"2000","UK","United Kingdom","Per million inhabitants","Technologies or applications for mitigation or adaptation against climate change","1.171",""
"2000","UK","United Kingdom","Per million inhabitants","Capture, storage, sequestration or disposal of greenhouse gases","0.061",""
"2000","UK","United Kingdom","Per million inhabitants","CO2 capture or storage","0.034",""
"2000","UK","United Kingdom","Per million inhabitants","CO2 capture by biological separation",":",""
"2000","UK","United Kingdom","Per million inhabitants","CO2 capture by chemical separation","0.017",""
"2000","UK","United Kingdom","Per million of active population","Technologies or applications for mitigation or adaptation against climate change","2.381",""
"2000","UK","United Kingdom","Per million of active population","Capture, storage, sequestration or disposal of greenhouse gases","0.124",""
"2000","UK","United Kingdom","Per million of active population","CO2 capture or storage","0.069",""
"2000","UK","United Kingdom","Per million of active population","CO2 capture by biological separation",":",""
"2000","UK","United Kingdom","Per million of active population","CO2 capture by chemical separation","0.035",""
"2001","BE","Belgium","Number","Technologies or applications for mitigation or adaptation against climate change","23.583",""
"2001","BE","Belgium","Number","Capture, storage, sequestration or disposal of greenhouse gases","1.5",""
"2001","BE","Belgium","Number","CO2 capture or storage","1.5",""
"2001","BE","Belgium","Number","CO2 capture by biological separation",":",""
"2001","BE","Belgium","Number","CO2 capture by chemical separation",":",""
"2001","BE","Belgium","Per million inhabitants","Technologies or applications for mitigation or adaptation against climate change","2.298",""
"2001","BE","Belgium","Per million inhabitants","Capture, storage, sequestration or disposal of greenhouse gases","0.146",""
"2001","BE","Belgium","Per million inhabitants","CO2 capture or storage","0.146",""
